,loan_amnt,int_rate,grade,sub_grade,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,term_months,emp_length_yrs,fico_score,loan_to_income,credit_history_yrs,revol_util_bucket,log_annual_inc,log_revol_bal,int_rate_sq,addr_state_freq
4769,13000.0,7.91,A,A5,MORTGAGE,70000.0,Source Verified,credit_card,8.11,2.0,0.0,6.0,0.0,13198.0,62.3,16.0,w,Individual,6.0,0.0,36,2.0,672.0,0.18571428571428572,19.16495550992471,high,11.156264806643742,9.487896348128954,62.5681,0.010560611167284574
1421,5000.0,8.49,B,B1,RENT,38000.0,Not Verified,major_purchase,30.57,1.0,2.0,12.0,2.0,1516.0,5.1,26.0,w,Individual,0.0,1.0,36,4.0,682.0,0.13157894736842105,24.829568788501028,low,10.545367754151743,7.324489979348532,72.0801,0.029771935737557577
5920,5000.0,5.32,A,A1,MORTGAGE,42000.0,Not Verified,other,20.0,0.0,0.0,8.0,0.0,14532.0,38.8,22.0,w,Individual,1.0,0.0,36,10.0,757.0,0.11904761904761904,19.080082135523615,medium,10.645448706505872,9.58417720462617,28.302400000000002,0.028423772609819122
1555,18800.0,13.99,C,C4,MORTGAGE,47000.0,Not Verified,debt_consolidation,19.28,0.0,2.0,13.0,0.0,9277.0,35.1,27.0,w,Individual,2.0,0.0,36,10.0,742.0,0.4,22.666666666666668,medium,10.757924157061597,9.135401285311689,195.7201,0.010560611167284574
2188,3500.0,10.78,B,B4,MORTGAGE,130000.0,Not Verified,other,19.69,0.0,0.0,10.0,3.0,15665.0,74.6,26.0,w,Individual,2.0,0.0,36,10.0,682.0,0.026923076923076925,21.752224503764545,high,11.775297421715825,9.659248037927183,116.20839999999998,0.08133917537355353
2871,12000.0,11.99,C,C1,RENT,70000.0,Source Verified,debt_consolidation,19.0,0.0,1.0,39.0,0.0,1909.0,4.9,63.0,w,Individual,0.0,0.0,60,10.0,742.0,0.17142857142857143,12.24914442162902,low,11.156264806643742,7.554858521040675,143.7601,0.08133917537355353
8955,9000.0,5.32,A,A1,MORTGAGE,48000.0,Not Verified,credit_card,18.55,0.0,0.0,22.0,0.0,8484.0,5.6,53.0,w,Individual,3.0,0.0,36,,782.0,0.1875,35.9151266255989,low,10.77897712300635,9.046055177668327,28.302400000000002,0.014942141332434558
7172,4925.0,23.99,F,F3,RENT,71200.0,Verified,small_business,17.79,0.0,0.0,11.0,2.0,2347.0,17.1,13.0,w,Individual,0.0,0.0,36,6.0,707.0,0.06917134831460674,20.418891170431213,low,11.173262142245258,7.761319180947987,575.5201,0.08077744073699585
9101,28000.0,12.59,C,C2,MORTGAGE,98000.0,Not Verified,debt_consolidation,8.53,0.0,0.0,10.0,0.0,23450.0,93.3,26.0,w,Individual,2.0,0.0,60,3.0,667.0,0.2857142857142857,12.41889117043121,maxed,11.49273296168228,10.06266841688844,158.50809999999998,0.03583866981238063
118,5475.0,18.99,E,E1,MORTGAGE,108000.0,Verified,debt_consolidation,33.47,4.0,2.0,11.0,0.0,3045.0,41.0,27.0,w,Individual,2.0,0.0,36,10.0,672.0,0.050694444444444445,16.0,medium,11.58989576532275,8.021584533455107,360.6200999999999,0.07257611504325356
3251,21600.0,11.99,C,C1,MORTGAGE,45000.0,Not Verified,credit_card,10.05,0.0,1.0,5.0,0.0,19397.0,70.5,17.0,w,Individual,4.0,0.0,60,,682.0,0.48,20.58590006844627,high,10.714439990727769,9.872925246953487,143.7601,0.07257611504325356
2436,6000.0,11.99,C,C1,RENT,100000.0,Verified,vacation,13.82,1.0,0.0,10.0,0.0,9191.0,20.9,15.0,w,Individual,0.0,0.0,36,10.0,662.0,0.06,5.66735112936345,low,11.51293546492023,9.126088819528592,143.7601,0.1468374339961802
2757,13700.0,17.97,D,D4,RENT,38500.0,Verified,debt_consolidation,21.13,0.0,1.0,12.0,0.0,13022.0,83.5,18.0,w,Individual,0.0,0.0,36,,667.0,0.35584415584415585,51.24709103353867,high,10.55843949396453,9.474472303967703,322.92089999999996,0.023592854735422986
1987,16000.0,7.91,A,A5,RENT,117000.0,Source Verified,debt_consolidation,12.0,0.0,2.0,10.0,0.0,17270.0,41.0,41.0,w,Individual,4.0,0.0,36,10.0,712.0,0.13675213675213677,23.915126625598905,medium,11.669937760751914,9.756784073343919,62.5681,0.08077744073699585
5462,6000.0,11.48,B,B5,RENT,42000.0,Source Verified,credit_card,12.31,0.0,0.0,10.0,0.0,8482.0,74.4,28.0,w,Individual,0.0,0.0,36,,662.0,0.14285714285714285,15.331964407939767,high,10.645448706505872,9.045819439807735,131.7904,0.014155712841253791
5370,15000.0,13.44,C,C3,RENT,81000.0,Verified,credit_card,8.4,4.0,1.0,7.0,0.0,4744.0,67.8,26.0,w,Individual,1.0,0.0,36,3.0,662.0,0.18518518518518517,29.998631074606433,high,11.30221677925738,8.464846711044029,180.63359999999997,0.020784181552634534
2552,13650.0,14.85,C,C5,RENT,60000.0,Verified,debt_consolidation,28.04,0.0,0.0,12.0,0.0,14479.0,51.7,32.0,w,Individual,0.0,0.0,36,10.0,702.0,0.2275,16.999315537303218,medium,11.002116507732017,9.580523665939706,220.52249999999998,0.07257611504325356
8143,10650.0,14.48,C,C5,MORTGAGE,37000.0,Verified,home_improvement,9.73,0.0,0.0,14.0,0.0,9523.0,25.5,34.0,w,Individual,4.0,0.0,36,5.0,697.0,0.28783783783783784,24.58590006844627,low,10.518700218288165,9.161570207606752,209.6704,0.08077744073699585
2861,12000.0,7.49,A,A4,RENT,75000.0,Not Verified,car,24.94,0.0,1.0,13.0,0.0,2494.0,9.1,49.0,w,Individual,3.0,0.0,36,10.0,772.0,0.16,11.331964407939767,low,11.225256725762893,7.822044008185618,56.100100000000005,0.002696326255476913
6839,12000.0,11.99,C,C1,MORTGAGE,65000.0,Source Verified,credit_card,14.84,1.0,2.0,12.0,1.0,6530.0,51.8,15.0,w,Individual,1.0,0.0,36,10.0,692.0,0.18461538461538463,8.24914442162902,medium,11.082157933374816,8.784315349902657,143.7601,0.028423772609819122
7653,24000.0,6.24,A,A2,RENT,107444.0,Source Verified,debt_consolidation,10.54,0.0,0.0,13.0,0.0,21025.0,38.2,23.0,w,Individual,0.0,0.0,36,10.0,707.0,0.2233721752727002,4.999315537303217,medium,11.584734367716662,9.953515046135776,38.9376,0.008088978766430738
3610,6000.0,7.49,A,A4,RENT,34000.0,Not Verified,debt_consolidation,1.34,0.0,0.0,7.0,0.0,834.0,7.9,11.0,w,Individual,0.0,0.0,36,9.0,772.0,0.17647058823529413,8.167008898015059,low,10.434145214930487,6.727431724850855,56.100100000000005,0.004156836310526907
4216,20000.0,10.78,B,B4,MORTGAGE,60000.0,Source Verified,credit_card,27.92,0.0,0.0,23.0,0.0,36431.0,73.2,63.0,f,Individual,2.0,0.0,36,3.0,682.0,0.3333333333333333,17.66735112936345,high,11.002116507732017,10.50320278830352,116.20839999999998,0.004493877092461521
4973,20000.0,11.99,C,C1,OWN,75000.0,Source Verified,debt_consolidation,20.8,1.0,2.0,18.0,0.0,237844.0,91.0,28.0,f,Individual,4.0,0.0,36,10.0,687.0,0.26666666666666666,21.333333333333332,maxed,11.225256725762893,12.379374479987167,143.7601,0.015054488259746096
4234,30000.0,7.91,A,A5,MORTGAGE,72000.0,Source Verified,credit_card,23.03,1.0,0.0,29.0,0.0,36689.0,25.8,39.0,f,Individual,2.0,0.0,36,6.0,712.0,0.4166666666666667,12.668035592060233,low,11.184435286790631,10.510259517349327,62.5681,0.08133917537355353
188,35000.0,13.99,C,C4,OWN,75000.0,Source Verified,debt_consolidation,18.19,0.0,0.0,17.0,0.0,22755.0,69.6,32.0,w,Individual,1.0,0.0,36,6.0,687.0,0.4666666666666667,13.248459958932239,high,11.225256725762893,10.032584125870537,195.7201,0.07257611504325356
4531,6000.0,7.49,A,A4,RENT,50000.0,Source Verified,major_purchase,22.73,0.0,0.0,9.0,0.0,10299.0,68.2,21.0,w,Individual,0.0,0.0,36,2.0,687.0,0.12,10.584531143052704,high,10.819798284210286,9.239899174217728,56.100100000000005,0.03538928210313448
3678,10000.0,14.85,C,C5,MORTGAGE,290000.0,Verified,home_improvement,17.46,0.0,0.0,25.0,0.0,57674.0,73.6,55.0,w,Individual,4.0,0.0,36,10.0,677.0,0.034482758620689655,15.16495550992471,high,12.577639650232573,10.962579083041954,220.52249999999998,0.08077744073699585
9017,2200.0,13.18,C,C3,MORTGAGE,29120.0,Verified,debt_consolidation,15.95,0.0,0.0,7.0,0.0,13238.0,81.7,19.0,w,Individual,5.0,0.0,36,10.0,687.0,0.07554945054945054,28.16700889801506,high,10.279214842380336,9.490922297937656,173.7124,0.03078305808336142
5815,21000.0,11.99,C,C1,MORTGAGE,50000.0,Verified,debt_consolidation,21.38,0.0,0.0,8.0,1.0,7988.0,70.1,18.0,w,Individual,1.0,1.0,36,9.0,697.0,0.42,22.913073237508556,high,10.819798284210286,8.985820874482041,143.7601,0.023592854735422986
3445,30000.0,7.91,A,A5,MORTGAGE,100000.0,Source Verified,debt_consolidation,17.66,0.0,1.0,13.0,0.0,18802.0,52.4,21.0,w,Individual,5.0,0.0,36,2.0,697.0,0.3,10.417522245037645,medium,11.51293546492023,9.841771710555474,62.5681,0.027075609482080664
950,10000.0,8.49,B,B1,RENT,63000.0,Not Verified,debt_consolidation,24.67,0.0,1.0,11.0,0.0,26069.0,86.3,25.0,w,Individual,0.0,0.0,36,4.0,692.0,0.15873015873015872,27.915126625598905,high,11.050905878263567,10.168540506927547,72.0801,0.08133917537355353
5174,6000.0,19.48,E,E2,RENT,28000.0,Verified,other,19.59,0.0,2.0,7.0,0.0,4040.0,33.4,8.0,w,Individual,0.0,0.0,36,,682.0,0.21428571428571427,7.750855578370979,medium,10.239995502805314,8.304247465078474,379.47040000000004,0.020784181552634534
1492,34000.0,15.77,D,D1,MORTGAGE,118000.0,Verified,debt_consolidation,16.49,0.0,0.0,15.0,0.0,37546.0,72.2,30.0,w,Individual,4.0,0.0,36,10.0,697.0,0.288135593220339,31.080082135523615,high,11.678448377988163,10.53334876052526,248.69289999999998,0.028423772609819122
6723,10000.0,10.78,B,B4,RENT,29000.0,Source Verified,credit_card,15.65,0.0,0.0,10.0,0.0,12051.0,46.5,23.0,w,Individual,0.0,0.0,36,0.0,687.0,0.3448275862068966,11.331964407939767,medium,10.275085591132715,9.396985900250192,116.20839999999998,0.022244691607684528
773,9650.0,12.88,C,C2,RENT,55500.0,Source Verified,debt_consolidation,15.18,1.0,0.0,19.0,1.0,9419.0,61.2,29.0,w,Individual,1.0,1.0,36,0.0,662.0,0.17387387387387387,15.331964407939767,high,10.92415631759022,9.150590367570409,165.89440000000002,0.027075609482080664
1142,7000.0,8.49,B,B1,MORTGAGE,41700.0,Source Verified,debt_consolidation,18.33,0.0,1.0,10.0,1.0,6994.0,38.6,27.0,w,Individual,3.0,1.0,36,10.0,672.0,0.16786570743405277,20.0,medium,10.638280388314705,8.852950887099581,72.0801,0.014942141332434558
2035,3000.0,11.48,B,B5,MORTGAGE,62000.0,Source Verified,medical,25.9,1.0,1.0,12.0,0.0,24904.0,91.6,37.0,w,Individual,2.0,0.0,36,0.0,687.0,0.04838709677419355,26.247775496235455,maxed,11.034905792929415,10.122823865507383,131.7904,0.005504999438265363
4894,7000.0,6.99,A,A3,MORTGAGE,120000.0,Not Verified,debt_consolidation,7.68,0.0,0.0,8.0,0.0,9255.0,47.7,20.0,w,Individual,4.0,0.0,36,5.0,697.0,0.058333333333333334,12.58590006844627,medium,11.695255355062795,9.133027268873512,48.8601,0.08077744073699585
268,16800.0,11.99,C,C1,RENT,50000.0,Source Verified,debt_consolidation,5.76,0.0,1.0,10.0,1.0,6920.0,40.7,30.0,w,Individual,0.0,0.0,36,0.0,677.0,0.336,9.998631074606434,medium,10.819798284210286,8.842315546841863,143.7601,0.020784181552634534
83,23100.0,20.5,E,E4,OWN,110000.0,Not Verified,car,20.43,0.0,0.0,11.0,0.0,20594.0,94.9,24.0,w,Individual,2.0,0.0,60,2.0,662.0,0.21,29.333333333333332,maxed,11.608244735642321,9.93280360687018,420.25,0.002696326255476913
4608,11200.0,18.49,D,D5,RENT,29700.0,Not Verified,debt_consolidation,38.02,0.0,1.0,13.0,0.0,4788.0,37.7,14.0,w,Individual,0.0,0.0,60,7.0,672.0,0.3771043771043771,3.8302532511978096,medium,10.298935994257638,8.47407690034261,341.88009999999997,0.01752612066059993
6893,16200.0,24.24,F,F3,RENT,45000.0,Verified,debt_consolidation,36.17,0.0,1.0,10.0,0.0,33233.0,61.4,17.0,w,Individual,3.0,0.0,60,1.0,667.0,0.36,16.082135523613964,high,10.714439990727769,10.411328727261159,587.5776,0.03460285361195371
3277,11000.0,16.59,D,D2,RENT,55000.0,Not Verified,debt_consolidation,22.37,0.0,0.0,10.0,1.0,4771.0,32.9,18.0,w,Individual,0.0,1.0,36,10.0,667.0,0.2,12.752908966461328,medium,10.915106645867501,8.470520783217806,275.2281,0.014942141332434558
5997,5000.0,10.78,B,B4,MORTGAGE,30000.0,Verified,debt_consolidation,22.24,0.0,0.0,6.0,0.0,10056.0,90.6,9.0,w,Individual,0.0,0.0,36,2.0,667.0,0.16666666666666666,14.33264887063655,maxed,10.308985993422082,9.21602418844448,116.20839999999998,0.08133917537355353
4398,4000.0,12.88,C,C2,MORTGAGE,70000.0,Not Verified,credit_card,38.95,1.0,0.0,16.0,0.0,31755.0,81.0,37.0,w,Individual,6.0,0.0,36,4.0,662.0,0.05714285714285714,27.16495550992471,high,11.156264806643742,10.365836962845004,165.89440000000002,0.0047185709470845974
142,8000.0,5.32,A,A1,RENT,50000.0,Not Verified,credit_card,14.86,1.0,0.0,21.0,0.0,6452.0,35.1,64.0,w,Individual,0.0,0.0,36,1.0,717.0,0.16,13.08145106091718,medium,10.819798284210286,8.77230041793584,28.302400000000002,0.02640152791821144
2150,14000.0,19.89,E,E3,RENT,52000.0,Source Verified,credit_card,10.44,0.0,2.0,11.0,2.0,10602.0,40.0,18.0,w,Individual,0.0,2.0,60,10.0,662.0,0.2692307692307692,10.751540041067761,medium,10.859018228147885,9.268892258925797,395.6121,0.020784181552634534
4201,7100.0,15.77,D,D1,OWN,33000.0,Source Verified,debt_consolidation,12.87,1.0,2.0,5.0,0.0,1264.0,31.6,18.0,w,Individual,2.0,0.0,36,1.0,677.0,0.21515151515151515,21.248459958932237,medium,10.404293143019792,7.14282740116162,248.69289999999998,0.022244691607684528
3661,20000.0,5.32,A,A1,MORTGAGE,165000.0,Not Verified,debt_consolidation,15.74,0.0,0.0,12.0,0.0,14119.0,27.0,22.0,w,Individual,3.0,0.0,36,10.0,772.0,0.12121212121212122,25.166324435318277,low,12.013706813470412,9.555347511047232,28.302400000000002,0.027749691045949893
1962,12000.0,13.99,C,C4,MORTGAGE,40000.0,Source Verified,debt_consolidation,31.68,0.0,1.0,12.0,0.0,5667.0,61.6,23.0,w,Individual,1.0,0.0,60,4.0,707.0,0.3,11.080082135523615,high,10.596659732783579,8.64259160081057,195.7201,0.08077744073699585
5509,2100.0,13.99,C,C4,RENT,50000.0,Source Verified,debt_consolidation,31.93,0.0,0.0,10.0,0.0,19152.0,47.2,18.0,w,Individual,0.0,0.0,36,2.0,697.0,0.042,14.82819986310746,medium,10.819798284210286,9.860214640302662,195.7201,0.012695202786203797
8454,8400.0,10.64,B,B4,OWN,46000.0,Verified,other,21.03,0.0,0.0,6.0,0.0,14450.0,75.3,18.0,w,Individual,6.0,0.0,36,10.0,682.0,0.1826086956521739,16.334017796030118,high,10.736418414365374,9.57851889529833,113.20960000000001,0.1468374339961802
9103,34500.0,18.2,E,E1,MORTGAGE,75000.0,Not Verified,debt_consolidation,24.98,0.0,0.0,19.0,0.0,16719.0,64.8,25.0,w,Individual,3.0,0.0,60,10.0,687.0,0.46,18.16563997262149,high,11.225256725762893,9.724360886638692,331.23999999999995,0.1468374339961802
3131,25000.0,21.48,E,E5,RENT,65000.0,Verified,debt_consolidation,16.84,1.0,0.0,5.0,1.0,863.0,47.9,11.0,w,Individual,0.0,1.0,60,4.0,702.0,0.38461538461538464,10.247775496235455,medium,11.082157933374816,6.761572768804055,461.3904,0.005392652510953826
1975,8000.0,11.99,C,C1,RENT,80000.0,Not Verified,credit_card,25.55,0.0,2.0,19.0,0.0,28393.0,74.3,32.0,w,Individual,0.0,0.0,36,2.0,692.0,0.1,29.913757700205338,high,11.289794413577894,10.25393313422352,143.7601,0.011122345803842264
8060,24000.0,9.17,B,B2,MORTGAGE,98000.0,Source Verified,debt_consolidation,10.57,0.0,1.0,10.0,0.0,26119.0,79.6,46.0,w,Individual,4.0,0.0,36,5.0,687.0,0.24489795918367346,16.66803559206023,high,11.49273296168228,10.170456583390367,84.0889,0.020784181552634534
6817,19200.0,6.49,A,A2,MORTGAGE,78000.0,Source Verified,debt_consolidation,22.88,0.0,0.0,14.0,0.0,24314.0,43.4,21.0,w,Individual,1.0,0.0,36,10.0,722.0,0.24615384615384617,10.99794661190965,medium,11.264476926102367,10.098848722837886,42.1201,0.1468374339961802
8222,1200.0,6.24,A,A2,MORTGAGE,38000.0,Not Verified,debt_consolidation,29.69,0.0,1.0,18.0,0.0,10662.0,11.4,39.0,w,Individual,3.0,0.0,36,10.0,812.0,0.031578947368421054,18.49965776865161,low,10.545367754151743,9.27453508401818,38.9376,0.07257611504325356
6023,8400.0,9.17,B,B2,OWN,100000.0,Not Verified,credit_card,8.0,0.0,0.0,10.0,1.0,6380.0,32.1,26.0,w,Individual,2.0,1.0,36,4.0,662.0,0.084,11.665982203969884,medium,11.51293546492023,8.761080103868347,84.0889,0.03583866981238063
9416,10000.0,10.64,B,B4,RENT,60000.0,Source Verified,debt_consolidation,12.96,0.0,1.0,9.0,0.0,9009.0,61.3,15.0,w,Individual,0.0,0.0,36,10.0,682.0,0.16666666666666666,7.3319644079397674,high,11.002116507732017,9.106090350602383,113.20960000000001,0.08133917537355353
1083,10400.0,7.91,A,A5,RENT,35620.0,Verified,debt_consolidation,21.46,0.0,0.0,5.0,0.0,19133.0,75.0,17.0,w,Individual,0.0,0.0,36,8.0,702.0,0.291970802919708,41.41820670773443,high,10.480690630565247,9.859222136238113,62.5681,0.022244691607684528
3536,15800.0,10.78,B,B4,MORTGAGE,55000.0,Not Verified,credit_card,8.43,0.0,2.0,7.0,0.0,17411.0,38.7,19.0,w,Individual,3.0,0.0,60,1.0,762.0,0.2872727272727273,23.750855578370977,medium,10.915106645867501,9.764914902672189,116.20839999999998,0.03583866981238063
6094,3000.0,11.99,C,C1,MORTGAGE,75000.0,Not Verified,debt_consolidation,7.25,0.0,1.0,7.0,2.0,3601.0,27.3,13.0,w,Individual,1.0,0.0,36,10.0,667.0,0.04,11.16495550992471,low,11.225256725762893,8.189244525735901,143.7601,0.03460285361195371
5028,28000.0,5.32,A,A1,MORTGAGE,150000.0,Source Verified,credit_card,13.66,0.0,0.0,19.0,0.0,78335.0,64.4,29.0,f,Individual,3.0,0.0,36,2.0,697.0,0.18666666666666668,13.418206707734429,high,11.918397239722838,11.268762546431942,28.302400000000002,0.1468374339961802
216,16000.0,8.49,B,B1,MORTGAGE,140000.0,Not Verified,credit_card,14.68,2.0,0.0,19.0,0.0,28430.0,77.3,25.0,w,Individual,2.0,0.0,36,10.0,672.0,0.11428571428571428,15.83025325119781,high,11.849404844423074,10.255235378138304,72.0801,0.08133917537355353
9629,28000.0,5.32,A,A1,MORTGAGE,105000.0,Source Verified,credit_card,23.67,0.0,0.0,14.0,0.0,37943.0,81.8,24.0,w,Individual,2.0,0.0,36,10.0,697.0,0.26666666666666666,21.248459958932237,high,11.561725152903833,10.543866667557417,28.302400000000002,0.03078305808336142
6840,9375.0,17.27,D,D3,MORTGAGE,36000.0,Verified,debt_consolidation,25.4,2.0,1.0,13.0,1.0,3514.0,32.0,26.0,w,Individual,5.0,1.0,36,3.0,672.0,0.2604166666666667,23.750855578370977,medium,10.491301994830229,8.164794804244766,298.2529,0.08077744073699585
5744,14400.0,8.49,B,B1,MORTGAGE,55000.0,Not Verified,credit_card,25.64,1.0,0.0,22.0,0.0,15485.0,40.5,45.0,w,Individual,1.0,0.0,36,10.0,667.0,0.26181818181818184,16.249144421629023,medium,10.915106645867501,9.647691668946669,72.0801,0.03460285361195371
4881,8000.0,9.17,B,B2,RENT,70000.0,Not Verified,credit_card,13.73,0.0,1.0,10.0,0.0,7768.0,46.7,25.0,w,Individual,0.0,0.0,36,5.0,687.0,0.11428571428571428,11.498973305954825,medium,11.156264806643742,8.95789673495042,84.0889,0.07257611504325356
948,11000.0,18.99,E,E1,RENT,55000.0,Verified,moving,0.94,0.0,3.0,14.0,0.0,1806.0,4.5,18.0,w,Individual,0.0,0.0,60,10.0,732.0,0.2,10.33264887063655,low,10.915106645867501,7.499423290592228,360.6200999999999,0.08077744073699585
8670,25000.0,7.89,A,A5,MORTGAGE,80000.0,Source Verified,credit_card,11.9,0.0,1.0,9.0,0.0,23192.0,89.5,18.0,w,Individual,6.0,0.0,36,10.0,687.0,0.3125,18.247775496235455,high,11.289794413577894,10.051605787988585,62.25209999999999,0.010560611167284574
5219,13600.0,13.99,C,C4,RENT,50000.0,Verified,house,24.44,1.0,3.0,12.0,0.0,5754.0,43.3,14.0,w,Individual,0.0,0.0,60,4.0,672.0,0.272,4.6680355920602326,medium,10.819798284210286,8.657824321155983,195.7201,0.1468374339961802
4391,28000.0,18.99,E,E1,MORTGAGE,85000.0,Not Verified,debt_consolidation,13.88,0.0,1.0,12.0,0.0,24920.0,74.4,25.0,w,Individual,3.0,0.0,60,8.0,687.0,0.32941176470588235,9.752224503764545,high,11.350418300109132,10.12346610050718,360.6200999999999,0.015054488259746096
7677,27500.0,17.86,D,D5,RENT,55000.0,Source Verified,debt_consolidation,28.98,0.0,0.0,15.0,0.0,13779.0,74.1,30.0,w,Individual,0.0,0.0,36,4.0,667.0,0.5,24.418891170431213,high,10.915106645867501,9.53097354456765,318.9796,0.014942141332434558
2553,2000.0,13.44,C,C3,OWN,42536.0,Verified,medical,29.35,2.0,0.0,7.0,0.0,2414.0,52.5,18.0,w,Individual,0.0,0.0,36,0.0,667.0,0.0470189956742524,18.82819986310746,medium,10.658129564405668,7.789454566086673,180.63359999999997,0.022244691607684528
7533,12000.0,6.89,A,A3,MORTGAGE,110000.0,Source Verified,house,19.12,0.0,0.0,21.0,0.0,43028.0,26.3,39.0,w,Individual,3.0,0.0,36,10.0,757.0,0.10909090909090909,32.082135523613964,low,11.608244735642321,10.669629585962323,47.4721,0.1468374339961802
8840,4000.0,7.89,A,A5,MORTGAGE,155500.0,Verified,home_improvement,16.88,3.0,1.0,23.0,0.0,7688.0,23.7,49.0,w,Individual,2.0,0.0,36,2.0,687.0,0.02572347266881029,14.247775496235455,low,11.954407441448915,8.94754601503218,62.25209999999999,0.08133917537355353
7675,25000.0,6.89,A,A3,RENT,85000.0,Not Verified,debt_consolidation,18.88,1.0,2.0,18.0,0.0,23872.0,54.6,25.0,w,Individual,0.0,0.0,36,2.0,707.0,0.29411764705882354,16.249144421629023,medium,11.350418300109132,10.080503392206552,47.4721,0.02640152791821144
241,10000.0,6.99,A,A3,RENT,220000.0,Not Verified,debt_consolidation,4.76,0.0,1.0,8.0,1.0,6666.0,47.6,14.0,w,Individual,2.0,1.0,36,5.0,712.0,0.045454545454545456,12.082135523613964,medium,12.301387370778713,8.80492526261806,48.8601,0.03583866981238063
5064,9000.0,8.49,B,B1,OWN,42000.0,Verified,credit_card,25.2,0.0,0.0,7.0,1.0,5637.0,55.8,19.0,w,Individual,1.0,0.0,36,10.0,682.0,0.21428571428571427,25.828884325804243,medium,10.645448706505872,8.637284671674058,72.0801,0.08133917537355353
7387,8000.0,7.89,A,A5,MORTGAGE,90620.0,Not Verified,home_improvement,33.58,0.0,0.0,18.0,0.0,27933.0,65.1,56.0,w,Individual,3.0,0.0,36,10.0,682.0,0.08828073273008166,23.665982203969882,high,11.414441253251834,10.237599863865716,62.25209999999999,0.07257611504325356
6411,6500.0,10.78,B,B4,OWN,35000.0,Source Verified,debt_consolidation,20.82,0.0,1.0,19.0,0.0,16270.0,32.5,33.0,w,Individual,1.0,0.0,36,,707.0,0.18571428571428572,28.249144421629023,medium,10.463131911491967,9.69713966113932,116.20839999999998,0.08077744073699585
1368,10000.0,13.99,C,C4,RENT,107000.0,Verified,debt_consolidation,16.85,0.0,1.0,6.0,0.0,5066.0,56.3,19.0,w,Individual,0.0,0.0,36,2.0,667.0,0.09345794392523364,13.08145106091718,medium,11.580593459194764,8.530504205475909,195.7201,0.03538928210313448
6100,22400.0,10.78,B,B4,MORTGAGE,70000.0,Source Verified,credit_card,17.75,0.0,0.0,12.0,0.0,20299.0,78.7,22.0,w,Individual,4.0,0.0,60,6.0,692.0,0.32,21.418206707734427,high,11.156264806643742,9.918376165029878,116.20839999999998,0.017189079878665317
4607,6000.0,7.49,A,A4,MORTGAGE,74000.0,Not Verified,home_improvement,18.81,0.0,0.0,18.0,0.0,16997.0,22.4,31.0,w,Individual,0.0,0.0,36,10.0,762.0,0.08108108108108109,14.165639972621491,low,11.211833885608513,9.740850969058572,56.100100000000005,0.1468374339961802
